dt,xAcc_mma7455,yAcc_mma7455,zAcc_mma7455
2020-02-19T22:02:05.143186,34,-13,76
2020-02-19T22:02:05.155854,35,-10,72
2020-02-19T22:02:05.168505,38,-8,69
2020-02-19T22:02:05.181338,37,-8,66
2020-02-19T22:02:05.193973,36,-8,68
2020-02-19T22:02:05.206658,39,-7,70
2020-02-19T22:02:05.219296,39,-9,69
2020-02-19T22:02:05.231972,38,-11,69
2020-02-19T22:02:05.244596,39,-10,69
2020-02-19T22:02:05.257260,40,-9,69
2020-02-19T22:02:05.269884,40,-16,67
2020-02-19T22:02:05.282570,38,-9,63
2020-02-19T22:02:05.295198,42,-13,67
2020-02-19T22:02:05.307962,44,-13,63
2020-02-19T22:02:05.320684,42,-12,64
2020-02-19T22:02:05.333390,43,-12,64
2020-02-19T22:02:05.345993,43,-12,67
2020-02-19T22:02:05.358612,42,-11,65
2020-02-19T22:02:05.371565,42,-13,66
2020-02-19T22:02:05.384244,42,-7,66
2020-02-19T22:02:05.396883,42,-8,67
2020-02-19T22:02:05.409562,41,-11,66
2020-02-19T22:02:05.422226,40,-11,67
2020-02-19T22:02:05.434898,41,-11,67
2020-02-19T22:02:05.447530,42,-14,70
2020-02-19T22:02:05.460210,41,-18,69
2020-02-19T22:02:05.472905,41,-20,69
2020-02-19T22:02:05.485583,42,-20,68
2020-02-19T22:02:05.498222,39,-17,64
2020-02-19T22:02:05.511015,40,-15,63
2020-02-19T22:02:05.523659,37,-11,65
2020-02-19T22:02:05.536327,39,-14,66
2020-02-19T22:02:05.549068,37,-14,71
2020-02-19T22:02:05.561695,37,-10,73
2020-02-19T22:02:05.574329,27,-16,68
2020-02-19T22:02:05.591287,43,-3,62
2020-02-19T22:02:05.603960,34,5,72
2020-02-19T22:02:05.616598,33,-8,78
2020-02-19T22:02:05.629349,35,-25,102
2020-02-19T22:02:05.642014,28,25,76
2020-02-19T22:02:05.654653,31,7,80
2020-02-19T22:02:05.667293,18,-4,84
2020-02-19T22:02:05.680002,31,-1,84
2020-02-19T22:02:05.692656,31,2,82
2020-02-19T22:02:05.705309,31,-2,80
2020-02-19T22:02:05.718132,27,-6,75
2020-02-19T22:02:05.730776,28,2,71
2020-02-19T22:02:05.743390,27,1,70
2020-02-19T22:02:05.756051,26,-4,70
2020-02-19T22:02:05.768652,33,1,72
2020-02-19T22:02:05.781843,29,5,76
2020-02-19T22:02:05.794481,24,-1,78
2020-02-19T22:02:05.807139,25,0,79
2020-02-19T22:02:05.819766,27,5,76
2020-02-19T22:02:05.832426,25,10,75
2020-02-19T22:02:05.845042,23,10,73
2020-02-19T22:02:05.857703,23,8,68
2020-02-19T22:02:05.870338,27,7,62
2020-02-19T22:02:05.883007,30,6,61
2020-02-19T22:02:05.895608,30,-6,65
2020-02-19T22:02:05.908237,29,-3,65
2020-02-19T22:02:05.921129,30,0,71
2020-02-19T22:02:05.933794,28,1,73
2020-02-19T22:02:05.946413,25,7,79
2020-02-19T22:02:05.959302,24,6,82
2020-02-19T22:02:05.971956,23,8,82
2020-02-19T22:02:05.984574,26,-4,79
2020-02-19T22:02:05.997222,28,-2,78
2020-02-19T22:02:06.009897,30,-1,72
2020-02-19T22:02:06.022510,30,3,69
2020-02-19T22:02:06.035171,30,3,68
2020-02-19T22:02:06.047793,28,4,67
2020-02-19T22:02:06.060479,29,-7,66
2020-02-19T22:02:06.073156,31,-8,63
2020-02-19T22:02:06.085833,28,-7,66
2020-02-19T22:02:06.098475,30,-3,67
2020-02-19T22:02:06.111291,30,-11,71
2020-02-19T22:02:06.123931,30,-5,69
2020-02-19T22:02:06.136599,27,-6,67
2020-02-19T22:02:06.149248,25,-8,68
2020-02-19T22:02:06.161917,24,-12,73
2020-02-19T22:02:06.174564,25,-14,75
2020-02-19T22:02:06.187238,24,-8,81
2020-02-19T22:02:06.199907,25,-10,87
2020-02-19T22:02:06.212588,30,-8,90
2020-02-19T22:02:06.225194,30,-7,91
2020-02-19T22:02:06.237808,27,-4,91
2020-02-19T22:02:06.250470,26,-6,89
2020-02-19T22:02:06.263147,24,-11,85
2020-02-19T22:02:06.275792,24,-10,85
2020-02-19T22:02:06.288466,23,-10,87
2020-02-19T22:02:06.301435,26,-7,81
2020-02-19T22:02:06.314107,29,-10,79
2020-02-19T22:02:06.326738,32,-12,71
2020-02-19T22:02:06.339397,31,-13,69
2020-02-19T22:02:06.352084,28,-9,65
2020-02-19T22:02:06.364753,26,-10,64
2020-02-19T22:02:06.377396,28,-10,64
2020-02-19T22:02:06.390077,30,-16,63
2020-02-19T22:02:06.402807,28,-18,66
2020-02-19T22:02:06.415523,30,-17,73
2020-02-19T22:02:06.428150,29,-17,72
2020-02-19T22:02:06.440787,27,-12,73
2020-02-19T22:02:06.453409,25,-13,73
2020-02-19T22:02:06.466083,26,-12,77
2020-02-19T22:02:06.478736,29,-16,77
2020-02-19T22:02:06.491542,28,-19,77
2020-02-19T22:02:06.504161,27,-17,77
2020-02-19T22:02:06.516844,27,-16,75
2020-02-19T22:02:06.529504,27,-15,74
2020-02-19T22:02:06.542170,26,-15,75
2020-02-19T22:02:06.554795,29,-13,76
2020-02-19T22:02:06.567472,28,-13,74
2020-02-19T22:02:06.580151,28,-12,74
2020-02-19T22:02:06.592828,29,-22,75
2020-02-19T22:02:06.605408,28,-23,74
2020-02-19T22:02:06.618135,27,-13,73
2020-02-19T22:02:06.630805,27,-11,75
2020-02-19T22:02:06.643469,29,-11,78
2020-02-19T22:02:06.656091,30,-10,78
2020-02-19T22:02:06.669607,31,-10,75
2020-02-19T22:02:06.682335,31,-16,78
2020-02-19T22:02:06.695009,28,-17,75
2020-02-19T22:02:06.707647,27,-11,77
2020-02-19T22:02:06.720347,26,-11,80
2020-02-19T22:02:06.733037,30,-4,82
2020-02-19T22:02:06.745701,28,-3,83
2020-02-19T22:02:06.758316,27,0,82
2020-02-19T22:02:06.771067,29,1,77
2020-02-19T22:02:06.783714,28,1,75
2020-02-19T22:02:06.796371,31,0,72
2020-02-19T22:02:06.809288,31,3,71
2020-02-19T22:02:06.822062,31,-4,71
2020-02-19T22:02:06.834810,34,-4,74
2020-02-19T22:02:06.847496,31,7,73
2020-02-19T22:02:06.860125,28,3,74
2020-02-19T22:02:06.872780,30,3,75
2020-02-19T22:02:06.885369,33,4,76
2020-02-19T22:02:06.897994,32,6,74
2020-02-19T22:02:06.910708,30,11,70
2020-02-19T22:02:06.923344,27,11,75
2020-02-19T22:02:06.935977,19,-4,84
2020-02-19T22:02:06.948629,32,2,78
2020-02-19T22:02:06.961568,22,5,78
2020-02-19T22:02:06.974228,26,2,83
2020-02-19T22:02:06.986878,24,-5,81
2020-02-19T22:02:06.999573,24,-9,83
2020-02-19T22:02:07.012235,24,-8,83
2020-02-19T22:02:07.024848,23,-6,79
2020-02-19T22:02:07.037491,24,-6,77
2020-02-19T22:02:07.050199,23,-7,79
2020-02-19T22:02:07.062903,18,-7,84
2020-02-19T22:02:07.075577,20,-6,82
2020-02-19T22:02:07.088209,23,-5,85
2020-02-19T22:02:07.101008,22,-3,87
2020-02-19T22:02:07.113647,21,-3,85
2020-02-19T22:02:07.126319,19,-2,82
2020-02-19T22:02:07.139046,20,-7,80
2020-02-19T22:02:07.151735,19,-9,83
2020-02-19T22:02:07.164372,18,-8,84
2020-02-19T22:02:07.177049,18,-10,87
2020-02-19T22:02:07.189702,19,-9,84
2020-02-19T22:02:07.202381,19,-7,82
2020-02-19T22:02:07.215018,20,-7,78
2020-02-19T22:02:07.227681,20,-6,75
2020-02-19T22:02:07.240288,18,-9,71
2020-02-19T22:02:07.252973,18,-9,73
2020-02-19T22:02:07.265570,18,-11,72
2020-02-19T22:02:07.278208,20,-12,73
2020-02-19T22:02:07.291126,22,-13,72
2020-02-19T22:02:07.303805,24,-12,72
2020-02-19T22:02:07.316444,24,-12,70
2020-02-19T22:02:07.329316,21,-8,68
2020-02-19T22:02:07.342014,22,-9,66
2020-02-19T22:02:07.354663,21,-8,65
2020-02-19T22:02:07.370400,22,-8,64
2020-02-19T22:02:07.383044,24,-10,72
2020-02-19T22:02:07.395747,24,-9,76
2020-02-19T22:02:07.408393,24,-8,77
2020-02-19T22:02:07.421366,25,-10,80
2020-02-19T22:02:07.434041,23,-11,83
2020-02-19T22:02:07.446640,21,-8,86
2020-02-19T22:02:07.459333,22,-14,88
2020-02-19T22:02:07.472010,25,-9,83
2020-02-19T22:02:07.484698,26,-12,82
2020-02-19T22:02:07.497359,25,-9,83
2020-02-19T22:02:07.510033,28,-11,81
2020-02-19T22:02:07.522665,29,-11,78
2020-02-19T22:02:07.535339,28,-7,75
2020-02-19T22:02:07.547978,28,-9,76
2020-02-19T22:02:07.560857,30,-10,74
2020-02-19T22:02:07.573531,30,-9,74
2020-02-19T22:02:07.586211,33,-11,75
2020-02-19T22:02:07.598857,32,-10,75
2020-02-19T22:02:07.611732,34,-11,76
2020-02-19T22:02:07.624347,34,-12,76
2020-02-19T22:02:07.637042,33,-11,74
2020-02-19T22:02:07.649697,35,-11,73
2020-02-19T22:02:07.662301,37,-13,72
2020-02-19T22:02:07.674934,40,-9,70
2020-02-19T22:02:07.687629,38,-12,68
2020-02-19T22:02:07.700307,37,-8,70
2020-02-19T22:02:07.712986,39,-10,68
2020-02-19T22:02:07.725617,40,-7,68
2020-02-19T22:02:07.738285,40,-9,69
2020-02-19T22:02:07.752042,42,-5,67
2020-02-19T22:02:07.764741,40,-17,67
2020-02-19T22:02:07.777395,43,-15,69
2020-02-19T22:02:07.790090,42,-13,66
2020-02-19T22:02:07.802781,44,-14,64
2020-02-19T22:02:07.815444,43,-14,64
2020-02-19T22:02:07.828079,43,-12,68
2020-02-19T22:02:07.840883,44,-13,67
2020-02-19T22:02:07.853542,43,-10,64
2020-02-19T22:02:07.866232,45,-11,65
2020-02-19T22:02:07.878882,43,-11,65
2020-02-19T22:02:07.892704,45,-5,65
2020-02-19T22:02:07.905380,43,-5,65
2020-02-19T22:02:07.917976,42,-11,68
2020-02-19T22:02:07.930948,40,-11,68
2020-02-19T22:02:07.943592,43,-17,62
2020-02-19T22:02:07.956246,45,-18,65
2020-02-19T22:02:07.968882,45,-17,64
2020-02-19T22:02:07.981699,40,-15,65
2020-02-19T22:02:07.994440,39,-16,66
2020-02-19T22:02:08.007113,41,-12,66
2020-02-19T22:02:08.019739,41,-11,68
2020-02-19T22:02:08.032419,41,-10,70
2020-02-19T22:02:08.045050,40,-10,68
2020-02-19T22:02:08.057711,37,-13,68
2020-02-19T22:02:08.070366,34,-8,64
2020-02-19T22:02:08.082989,38,-33,70
2020-02-19T22:02:08.095645,44,-15,67
2020-02-19T22:02:08.108298,48,6,67
2020-02-19T22:02:08.121229,37,4,80
2020-02-19T22:02:08.133891,28,4,98
2020-02-19T22:02:08.146519,31,-16,96
2020-02-19T22:02:08.159349,36,-5,80
2020-02-19T22:02:08.172029,37,-8,76
2020-02-19T22:02:08.184720,31,-3,71
2020-02-19T22:02:08.197356,29,-8,76
2020-02-19T22:02:08.210049,32,-9,75
2020-02-19T22:02:08.222719,30,-5,75
2020-02-19T22:02:08.235402,33,-5,77
2020-02-19T22:02:08.248037,26,-8,75
2020-02-19T22:02:08.260847,27,3,71
2020-02-19T22:02:08.273477,32,-1,70
2020-02-19T22:02:08.286144,32,5,70
2020-02-19T22:02:08.298794,21,8,67
2020-02-19T22:02:08.311586,18,13,65
2020-02-19T22:02:08.324192,22,15,67
2020-02-19T22:02:08.336860,23,20,65
2020-02-19T22:02:08.349505,26,13,65
2020-02-19T22:02:08.362163,29,7,72
2020-02-19T22:02:08.374755,34,3,74
2020-02-19T22:02:08.387431,35,2,77
2020-02-19T22:02:08.400084,35,9,77
2020-02-19T22:02:08.412736,28,1,75
2020-02-19T22:02:08.425336,25,4,73
2020-02-19T22:02:08.438089,25,3,73
2020-02-19T22:02:08.450748,27,1,72
2020-02-19T22:02:08.463393,26,3,71
2020-02-19T22:02:08.476008,26,4,68
2020-02-19T22:02:08.488673,29,2,67
2020-02-19T22:02:08.501580,34,1,66
2020-02-19T22:02:08.514252,37,-6,67
2020-02-19T22:02:08.526885,36,-12,65
2020-02-19T22:02:08.539568,33,-6,70
2020-02-19T22:02:08.552256,28,-4,72
2020-02-19T22:02:08.564904,24,2,70
2020-02-19T22:02:08.577556,24,-2,70
2020-02-19T22:02:08.590241,24,-13,74
2020-02-19T22:02:08.602943,26,-16,75
2020-02-19T22:02:08.615605,30,-11,81
2020-02-19T22:02:08.628235,27,-13,80
2020-02-19T22:02:08.641014,27,-8,84
2020-02-19T22:02:08.653651,25,-5,85
2020-02-19T22:02:08.666316,24,0,85
2020-02-19T22:02:08.679046,26,-3,84
2020-02-19T22:02:08.691736,28,-3,83
2020-02-19T22:02:08.704338,31,-4,83
2020-02-19T22:02:08.716990,31,-4,82
2020-02-19T22:02:08.729653,26,-6,80
2020-02-19T22:02:08.742305,26,-5,79
2020-02-19T22:02:08.754937,28,-9,77
2020-02-19T22:02:08.767616,30,-15,77
2020-02-19T22:02:08.780275,30,-14,72
2020-02-19T22:02:08.792964,29,-10,67
2020-02-19T22:02:08.805594,27,-8,67
2020-02-19T22:02:08.818271,29,-9,68
2020-02-19T22:02:08.832035,30,-14,72
2020-02-19T22:02:08.844740,28,-18,71
2020-02-19T22:02:08.857364,26,-16,71
2020-02-19T22:02:08.870065,26,-17,73
2020-02-19T22:02:08.882852,27,-11,73
2020-02-19T22:02:08.895995,29,-11,74
2020-02-19T22:02:08.910108,28,-10,72
2020-02-19T22:02:08.924513,29,-16,74
2020-02-19T22:02:08.937153,27,-16,78
2020-02-19T22:02:08.949795,25,-18,82
2020-02-19T22:02:08.962397,26,-12,82
2020-02-19T22:02:08.975009,26,-13,82
2020-02-19T22:02:08.987664,28,-12,84
2020-02-19T22:02:09.000370,26,-16,84
2020-02-19T22:02:09.013038,26,-16,81
2020-02-19T22:02:09.025647,26,-16,78
2020-02-19T22:02:09.038297,28,-13,77
2020-02-19T22:02:09.051114,27,-12,77
2020-02-19T22:02:09.063742,28,-12,77
2020-02-19T22:02:09.076417,28,-14,77
2020-02-19T22:02:09.089172,28,-14,76
2020-02-19T22:02:09.101856,28,-18,72
2020-02-19T22:02:09.114589,29,-16,69
2020-02-19T22:02:09.127265,29,-9,68
2020-02-19T22:02:09.139927,31,-11,71
2020-02-19T22:02:09.152617,31,-8,73
2020-02-19T22:02:09.165243,31,-11,75
2020-02-19T22:02:09.177908,29,-14,74
2020-02-19T22:02:09.190542,28,-16,75
2020-02-19T22:02:09.203221,27,-14,75
2020-02-19T22:02:09.215858,29,-10,78
2020-02-19T22:02:09.228528,30,-9,79
2020-02-19T22:02:09.241477,30,-7,77
2020-02-19T22:02:09.254150,31,-5,73
2020-02-19T22:02:09.266747,31,-3,73
2020-02-19T22:02:09.279384,31,-2,70
2020-02-19T22:02:09.292066,31,-4,69
2020-02-19T22:02:09.304734,27,-5,69
2020-02-19T22:02:09.317379,29,-8,71
2020-02-19T22:02:09.330053,33,-6,67
2020-02-19T22:02:09.342765,36,-7,69
2020-02-19T22:02:09.355434,34,1,76
2020-02-19T22:02:09.368058,29,-1,74
2020-02-19T22:02:09.380865,26,-1,74
2020-02-19T22:02:09.393563,31,-3,74
2020-02-19T22:02:09.406221,32,1,76
2020-02-19T22:02:09.418844,31,1,75
2020-02-19T22:02:09.431623,33,2,73
2020-02-19T22:02:09.444237,29,3,76
2020-02-19T22:02:09.456879,28,3,76
2020-02-19T22:02:09.469534,36,-9,80
2020-02-19T22:02:09.482198,22,7,80
2020-02-19T22:02:09.494824,22,4,85
2020-02-19T22:02:09.507464,26,0,83
2020-02-19T22:02:09.520065,27,2,79
2020-02-19T22:02:09.532750,24,-1,83
2020-02-19T22:02:09.545344,24,-1,80
2020-02-19T22:02:09.558051,25,-4,81
2020-02-19T22:02:09.570773,22,-4,79
2020-02-19T22:02:09.583448,24,-4,79
2020-02-19T22:02:09.596089,20,-4,78
2020-02-19T22:02:09.608750,22,-6,76
2020-02-19T22:02:09.621695,24,-7,76
2020-02-19T22:02:09.634370,24,-6,73
2020-02-19T22:02:09.646997,21,-7,75
2020-02-19T22:02:09.659698,21,-8,78
2020-02-19T22:02:09.672384,19,-8,78
2020-02-19T22:02:09.685057,19,-7,79
2020-02-19T22:02:09.697682,19,-8,79
2020-02-19T22:02:09.710366,19,-10,80
2020-02-19T22:02:09.723048,19,-9,80
2020-02-19T22:02:09.735705,21,-8,81
2020-02-19T22:02:09.748334,18,-8,82
2020-02-19T22:02:09.761101,20,-9,86
2020-02-19T22:02:09.773719,17,-14,88
2020-02-19T22:02:09.786413,18,-12,85
2020-02-19T22:02:09.799161,18,-10,82
2020-02-19T22:02:09.811839,19,-10,78
2020-02-19T22:02:09.824451,19,-11,73
2020-02-19T22:02:09.837129,21,-11,72
2020-02-19T22:02:09.849775,21,-12,72
2020-02-19T22:02:09.862440,22,-14,73
2020-02-19T22:02:09.875052,22,-13,72
2020-02-19T22:02:09.887983,21,-14,75
2020-02-19T22:02:09.900794,22,-11,73
2020-02-19T22:02:09.914243,22,-7,73
2020-02-19T22:02:09.926857,25,-7,72
2020-02-19T22:02:09.939598,24,-7,72
2020-02-19T22:02:09.952298,25,-9,75
2020-02-19T22:02:09.964891,23,-4,76
2020-02-19T22:02:09.977517,24,-6,80
2020-02-19T22:02:09.990187,26,-5,81
2020-02-19T22:02:10.002867,25,-5,82
2020-02-19T22:02:10.015468,26,-8,83
2020-02-19T22:02:10.028113,26,-11,80
2020-02-19T22:02:10.040761,25,-10,80
2020-02-19T22:02:10.053429,26,-11,81
2020-02-19T22:02:10.066056,30,-11,79
2020-02-19T22:02:10.078731,29,-10,78
2020-02-19T22:02:10.091671,31,-10,75
2020-02-19T22:02:10.104357,31,-13,74
2020-02-19T22:02:10.116996,31,-12,75
2020-02-19T22:02:10.129694,31,-14,74
2020-02-19T22:02:10.142370,34,-15,72
2020-02-19T22:02:10.155047,36,-15,73
2020-02-19T22:02:10.167682,36,-15,73
2020-02-19T22:02:10.180381,37,-14,69
2020-02-19T22:02:10.193074,36,-12,67
2020-02-19T22:02:10.205754,37,-11,68
2020-02-19T22:02:10.218398,37,-12,71
2020-02-19T22:02:10.231214,38,-10,69
2020-02-19T22:02:10.243828,39,-14,68
2020-02-19T22:02:10.256506,41,-17,67
2020-02-19T22:02:10.269205,40,-19,66
2020-02-19T22:02:10.281868,41,-21,66
2020-02-19T22:02:10.294507,40,-22,67
2020-02-19T22:02:10.307194,41,-19,67
2020-02-19T22:02:10.319852,41,-15,66
2020-02-19T22:02:10.332531,44,-16,63
2020-02-19T22:02:10.345173,45,-13,65
2020-02-19T22:02:10.357824,40,-7,64
2020-02-19T22:02:10.370470,39,-10,67
2020-02-19T22:02:10.383144,41,-4,67
2020-02-19T22:02:10.395802,42,-4,66
2020-02-19T22:02:10.408476,43,-2,65
2020-02-19T22:02:10.421434,42,1,64
2020-02-19T22:02:10.434091,41,4,67
2020-02-19T22:02:10.446703,41,1,66
2020-02-19T22:02:10.459389,40,1,67
2020-02-19T22:02:10.472062,39,1,68
2020-02-19T22:02:10.484712,41,0,70
2020-02-19T22:02:10.497333,43,4,72
2020-02-19T22:02:10.509982,40,3,70
2020-02-19T22:02:10.522614,39,2,70
2020-02-19T22:02:10.535262,39,4,69
2020-02-19T22:02:10.547869,40,2,66
2020-02-19T22:02:10.560538,42,4,64
2020-02-19T22:02:10.573209,40,3,65
2020-02-19T22:02:10.585860,40,4,67
2020-02-19T22:02:10.598436,40,3,69
2020-02-19T22:02:10.611518,40,4,67
2020-02-19T22:02:10.624146,38,5,67
2020-02-19T22:02:10.636807,39,4,68
2020-02-19T22:02:10.649452,38,6,67
2020-02-19T22:02:10.662114,41,10,66
2020-02-19T22:02:10.674709,40,11,66
2020-02-19T22:02:10.687367,41,11,67
2020-02-19T22:02:10.700016,38,11,66
2020-02-19T22:02:10.712671,39,10,68
2020-02-19T22:02:10.725265,39,11,68
2020-02-19T22:02:10.737950,38,11,67
2020-02-19T22:02:10.750574,40,11,67
2020-02-19T22:02:10.763222,40,12,67
2020-02-19T22:02:10.775822,40,12,67
2020-02-19T22:02:10.788477,37,10,66
2020-02-19T22:02:10.801438,38,9,67
2020-02-19T22:02:10.814024,40,8,66
2020-02-19T22:02:10.826630,40,7,67
2020-02-19T22:02:10.839404,40,7,68
2020-02-19T22:02:10.852084,39,7,66
2020-02-19T22:02:10.864731,40,4,68
2020-02-19T22:02:10.877339,38,3,68
2020-02-19T22:02:10.889977,39,4,67
2020-02-19T22:02:10.903931,40,4,68
2020-02-19T22:02:10.916527,41,5,67
2020-02-19T22:02:10.929442,40,3,66
2020-02-19T22:02:10.942058,39,3,66
2020-02-19T22:02:10.954714,39,5,67
2020-02-19T22:02:10.967291,39,6,68
2020-02-19T22:02:10.979925,40,6,68
2020-02-19T22:02:11.001920,40,2,67
2020-02-19T22:02:11.014535,41,3,66
2020-02-19T22:02:11.027145,39,6,68
2020-02-19T22:02:11.039797,39,6,68
2020-02-19T22:02:11.052411,39,6,69
2020-02-19T22:02:11.065039,40,4,68
2020-02-19T22:02:11.077678,40,4,66
2020-02-19T22:02:11.090300,40,5,66
2020-02-19T22:02:11.102981,40,4,65
2020-02-19T22:02:11.115589,39,5,70
2020-02-19T22:02:11.128224,39,5,70
2020-02-19T22:02:11.141140,38,3,68
2020-02-19T22:02:11.153800,40,5,69
2020-02-19T22:02:11.166414,40,6,66
2020-02-19T22:02:11.179278,39,4,66
2020-02-19T22:02:11.191929,39,4,66
2020-02-19T22:02:11.204550,39,4,68
2020-02-19T22:02:11.217172,40,4,68
2020-02-19T22:02:11.229861,40,4,70
2020-02-19T22:02:11.242528,40,7,67
2020-02-19T22:02:11.255186,40,6,67
2020-02-19T22:02:11.267761,41,5,67
2020-02-19T22:02:11.280390,40,5,68
2020-02-19T22:02:11.293058,39,2,69
2020-02-19T22:02:11.305725,39,4,69
2020-02-19T22:02:11.318350,40,7,66
2020-02-19T22:02:11.331143,40,4,66
2020-02-19T22:02:11.343753,41,5,67
2020-02-19T22:02:11.356404,40,3,67
2020-02-19T22:02:11.369127,41,5,66
2020-02-19T22:02:11.381780,40,4,69
2020-02-19T22:02:11.394392,38,5,67
2020-02-19T22:02:11.407058,38,7,69
2020-02-19T22:02:11.419670,40,7,68
2020-02-19T22:02:11.432331,40,4,65
2020-02-19T22:02:11.444938,40,4,67
2020-02-19T22:02:11.457603,41,4,68
2020-02-19T22:02:11.470246,40,5,67
2020-02-19T22:02:11.482896,38,7,67
2020-02-19T22:02:11.495530,39,5,67
2020-02-19T22:02:11.508193,40,4,66
2020-02-19T22:02:11.521047,41,3,67
2020-02-19T22:02:11.533664,42,4,67
2020-02-19T22:02:11.546290,40,5,69
2020-02-19T22:02:11.558930,40,5,67
2020-02-19T22:02:11.571831,39,5,67
2020-02-19T22:02:11.584474,40,4,67
2020-02-19T22:02:11.597100,42,4,65
2020-02-19T22:02:11.609774,40,4,68
2020-02-19T22:02:11.622457,40,3,70
2020-02-19T22:02:11.635127,34,-1,70
2020-02-19T22:02:11.647717,44,10,69
2020-02-19T22:02:11.660352,39,8,68
2020-02-19T22:02:11.673035,41,4,67
2020-02-19T22:02:11.685680,40,3,67
2020-02-19T22:02:11.698318,40,7,68
2020-02-19T22:02:11.711088,40,5,67
2020-02-19T22:02:11.723719,40,4,68
2020-02-19T22:02:11.736373,40,4,67
2020-02-19T22:02:11.749093,40,5,68
2020-02-19T22:02:11.761738,40,4,66
2020-02-19T22:02:11.774356,40,4,66
2020-02-19T22:02:11.787015,39,4,69
2020-02-19T22:02:11.799657,40,5,67
2020-02-19T22:02:11.812312,40,5,68
2020-02-19T22:02:11.824954,40,4,67
2020-02-19T22:02:11.837617,39,5,68
2020-02-19T22:02:11.850244,39,5,66
2020-02-19T22:02:11.862942,39,5,67
2020-02-19T22:02:11.875564,39,3,69
2020-02-19T22:02:11.888226,40,3,67
2020-02-19T22:02:11.901148,39,5,67
2020-02-19T22:02:11.913813,40,4,68
2020-02-19T22:02:11.926413,41,4,67
2020-02-19T22:02:11.939267,40,4,67
2020-02-19T22:02:11.951938,40,5,68
2020-02-19T22:02:11.964592,40,3,69
2020-02-19T22:02:11.977193,38,3,67
2020-02-19T22:02:11.989870,38,5,67
2020-02-19T22:02:12.002550,41,6,67
2020-02-19T22:02:12.015155,40,5,68
2020-02-19T22:02:12.027778,40,3,68
2020-02-19T22:02:12.040461,39,6,68
2020-02-19T22:02:12.053142,40,5,68
2020-02-19T22:02:12.065779,38,4,67
2020-02-19T22:02:12.078389,38,6,65
2020-02-19T22:02:12.092214,39,4,67
2020-02-19T22:02:12.104883,40,4,67
2020-02-19T22:02:12.117558,41,2,68
2020-02-19T22:02:12.130212,40,5,67
2020-02-19T22:02:12.142865,38,5,67
2020-02-19T22:02:12.155495,39,5,67
2020-02-19T22:02:12.168151,39,4,67
2020-02-19T22:02:12.180788,40,4,67
2020-02-19T22:02:12.193430,40,5,67
2020-02-19T22:02:12.206066,41,4,68
2020-02-19T22:02:12.218726,39,5,69
2020-02-19T22:02:12.231659,40,4,67
2020-02-19T22:02:12.244299,40,3,66
2020-02-19T22:02:12.256918,40,5,66
2020-02-19T22:02:12.269589,40,4,68
2020-02-19T22:02:12.282225,39,5,69
2020-02-19T22:02:12.294872,39,4,69
2020-02-19T22:02:12.307599,40,5,67
2020-02-19T22:02:12.320300,40,4,67
2020-02-19T22:02:12.332964,40,5,69
2020-02-19T22:02:12.345595,40,5,68
2020-02-19T22:02:12.358222,41,4,69
2020-02-19T22:02:12.371004,39,5,68
2020-02-19T22:02:12.383616,39,4,68
2020-02-19T22:02:12.396276,38,4,67
2020-02-19T22:02:12.408909,40,5,66
2020-02-19T22:02:12.421696,44,11,69
2020-02-19T22:02:12.434313,38,0,69
2020-02-19T22:02:12.446970,41,5,68
2020-02-19T22:02:12.459591,41,4,69
2020-02-19T22:02:12.472249,38,5,67
2020-02-19T22:02:12.484841,39,4,68
2020-02-19T22:02:12.497464,40,6,67
2020-02-19T22:02:12.510102,39,6,68
2020-02-19T22:02:12.522723,40,3,67
2020-02-19T22:02:12.535357,41,4,68
2020-02-19T22:02:12.548020,40,6,68
2020-02-19T22:02:12.560727,39,4,67
2020-02-19T22:02:12.573391,39,4,68
2020-02-19T22:02:12.586005,39,5,66
2020-02-19T22:02:12.598673,40,5,67
2020-02-19T22:02:12.611614,39,5,68
2020-02-19T22:02:12.624269,40,4,67
2020-02-19T22:02:12.636894,39,5,67
2020-02-19T22:02:12.649560,40,4,66
2020-02-19T22:02:12.662213,40,4,67
2020-02-19T22:02:12.674872,40,6,66
2020-02-19T22:02:12.687495,40,5,68
2020-02-19T22:02:12.700180,39,4,67
2020-02-19T22:02:12.712855,40,5,68
2020-02-19T22:02:12.725507,40,6,67
2020-02-19T22:02:12.738146,41,6,68
2020-02-19T22:02:12.750861,40,4,68
2020-02-19T22:02:12.763454,39,5,69
2020-02-19T22:02:12.776073,40,4,67
2020-02-19T22:02:12.788707,41,4,66
2020-02-19T22:02:12.801512,40,5,68
2020-02-19T22:02:12.814131,39,5,67
2020-02-19T22:02:12.826917,39,5,66
2020-02-19T22:02:12.839562,40,4,68
2020-02-19T22:02:12.852222,39,5,68
2020-02-19T22:02:12.864836,41,4,67
2020-02-19T22:02:12.877483,40,5,68
2020-02-19T22:02:12.890117,40,5,67
2020-02-19T22:02:12.902783,40,4,67
2020-02-19T22:02:12.915447,39,5,68
2020-02-19T22:02:12.928091,39,4,67
2020-02-19T22:02:12.940732,40,5,68
2020-02-19T22:02:12.953391,40,6,67
2020-02-19T22:02:12.966005,40,3,67
2020-02-19T22:02:12.978647,40,4,66
2020-02-19T22:02:12.991632,38,5,67
2020-02-19T22:02:13.004312,40,5,67
