dt,xAcc_mma7455,yAcc_mma7455,zAcc_mma7455
2020-02-19T22:05:54.830815,27,-1,77
2020-02-19T22:05:54.843501,22,-1,78
2020-02-19T22:05:54.856169,25,-1,80
2020-02-19T22:05:54.868823,26,-3,82
2020-02-19T22:05:54.881572,24,-4,83
2020-02-19T22:05:54.894246,24,-2,84
2020-02-19T22:05:54.906933,24,0,84
2020-02-19T22:05:54.919576,23,0,83
2020-02-19T22:05:54.932252,24,-1,79
2020-02-19T22:05:54.944915,23,-2,78
2020-02-19T22:05:54.957601,21,-3,76
2020-02-19T22:05:54.970267,20,-2,75
2020-02-19T22:05:54.982955,22,-4,71
2020-02-19T22:05:54.995612,23,-5,67
2020-02-19T22:05:55.008312,24,-7,65
2020-02-19T22:05:55.021245,23,-4,63
2020-02-19T22:05:55.033930,23,-6,64
2020-02-19T22:05:55.046579,25,-7,59
2020-02-19T22:05:55.059395,23,-6,61
2020-02-19T22:05:55.072113,22,-6,59
2020-02-19T22:05:55.084894,22,-9,62
2020-02-19T22:05:55.097553,23,-6,69
2020-02-19T22:05:55.110265,25,-11,77
2020-02-19T22:05:55.122965,23,-10,76
2020-02-19T22:05:55.135650,21,-5,79
2020-02-19T22:05:55.148283,25,-14,79
2020-02-19T22:05:55.161108,25,-16,81
2020-02-19T22:05:55.173760,23,-14,77
2020-02-19T22:05:55.186459,28,-21,76
2020-02-19T22:05:55.199193,27,-21,74
2020-02-19T22:05:55.211883,31,-24,77
2020-02-19T22:05:55.224532,31,-23,76
2020-02-19T22:05:55.237219,35,-23,79
2020-02-19T22:05:55.249873,33,-19,77
2020-02-19T22:05:55.262564,33,-20,76
2020-02-19T22:05:55.275214,35,-18,74
2020-02-19T22:05:55.287907,36,-18,73
2020-02-19T22:05:55.300551,37,-16,73
2020-02-19T22:05:55.313257,36,-14,69
2020-02-19T22:05:55.325913,37,-13,70
2020-02-19T22:05:55.338593,38,-12,72
2020-02-19T22:05:55.351561,39,-13,71
2020-02-19T22:05:55.364230,39,-11,70
2020-02-19T22:05:55.376883,38,-9,67
2020-02-19T22:05:55.389597,39,-10,66
2020-02-19T22:05:55.402305,40,-9,66
2020-02-19T22:05:55.414971,42,-8,68
2020-02-19T22:05:55.427616,40,-9,69
2020-02-19T22:05:55.440317,41,-10,69
2020-02-19T22:05:55.453012,42,-11,69
2020-02-19T22:05:55.465671,42,-3,67
2020-02-19T22:05:55.478318,39,-8,67
2020-02-19T22:05:55.491171,39,-9,66
2020-02-19T22:05:55.503795,40,-4,66
2020-02-19T22:05:55.516416,42,-5,67
2020-02-19T22:05:55.529220,41,-6,67
2020-02-19T22:05:55.541917,39,-6,65
2020-02-19T22:05:55.554565,39,-5,65
2020-02-19T22:05:55.567243,39,-3,66
2020-02-19T22:05:55.579897,40,0,66
2020-02-19T22:05:55.592610,37,-2,72
2020-02-19T22:05:55.605249,38,-3,72
2020-02-19T22:05:55.622946,38,-3,74
2020-02-19T22:05:55.637219,38,-3,71
2020-02-19T22:05:55.649907,37,-5,72
2020-02-19T22:05:55.662540,36,-6,72
2020-02-19T22:05:55.675238,37,-7,72
2020-02-19T22:05:55.687956,37,-10,74
2020-02-19T22:05:55.700700,37,-10,73
2020-02-19T22:05:55.713342,36,-13,73
2020-02-19T22:05:55.726017,36,-14,73
2020-02-19T22:05:55.738702,34,-14,74
2020-02-19T22:05:55.751659,35,-19,72
2020-02-19T22:05:55.764338,33,-17,75
2020-02-19T22:05:55.776991,32,-13,72
2020-02-19T22:05:55.793668,26,-23,73
2020-02-19T22:05:55.806361,33,-27,73
2020-02-19T22:05:55.819254,37,-8,73
2020-02-19T22:05:55.831927,32,4,95
2020-02-19T22:05:55.844573,25,-14,99
2020-02-19T22:05:55.857225,19,-29,93
2020-02-19T22:05:55.869903,29,-3,77
2020-02-19T22:05:55.882559,23,-23,78
2020-02-19T22:05:55.895266,21,-22,78
2020-02-19T22:05:55.907930,20,-8,78
2020-02-19T22:05:55.920805,23,-6,82
2020-02-19T22:05:55.933458,25,-8,76
2020-02-19T22:05:55.946147,24,-5,75
2020-02-19T22:05:55.958803,25,-5,76
2020-02-19T22:05:55.971623,22,0,85
2020-02-19T22:05:55.984219,16,5,89
2020-02-19T22:05:55.996862,13,13,90
2020-02-19T22:05:56.009545,11,13,86
2020-02-19T22:05:56.022171,18,11,77
2020-02-19T22:05:56.034810,20,6,69
2020-02-19T22:05:56.047483,21,4,67
2020-02-19T22:05:56.060140,24,6,70
2020-02-19T22:05:56.072801,23,11,73
2020-02-19T22:05:56.085417,24,8,78
2020-02-19T22:05:56.098047,21,7,73
2020-02-19T22:05:56.110783,22,7,72
2020-02-19T22:05:56.123455,20,5,73
2020-02-19T22:05:56.136057,22,1,69
2020-02-19T22:05:56.148674,19,3,68
2020-02-19T22:05:56.161635,25,0,69
2020-02-19T22:05:56.174301,27,2,75
2020-02-19T22:05:56.186948,27,7,75
2020-02-19T22:05:56.199609,25,3,80
2020-02-19T22:05:56.212357,25,6,79
2020-02-19T22:05:56.225045,23,5,78
2020-02-19T22:05:56.237666,25,3,80
2020-02-19T22:05:56.250360,27,-8,78
2020-02-19T22:05:56.263052,25,-2,79
2020-02-19T22:05:56.275701,24,-3,80
2020-02-19T22:05:56.288362,24,-1,76
2020-02-19T22:05:56.301182,24,-3,72
2020-02-19T22:05:56.313806,28,-3,69
2020-02-19T22:05:56.326439,28,-4,71
2020-02-19T22:05:56.339180,32,-2,74
2020-02-19T22:05:56.351803,32,-2,73
2020-02-19T22:05:56.364464,31,-3,73
2020-02-19T22:05:56.377150,28,-1,72
2020-02-19T22:05:56.389833,24,-2,72
2020-02-19T22:05:56.402532,25,-8,68
2020-02-19T22:05:56.415172,27,-10,65
2020-02-19T22:05:56.427961,30,-10,64
2020-02-19T22:05:56.440712,32,-11,70
2020-02-19T22:05:56.453389,38,-12,67
2020-02-19T22:05:56.466022,29,-10,65
2020-02-19T22:05:56.478715,25,-11,66
2020-02-19T22:05:56.491693,27,-13,70
2020-02-19T22:05:56.504384,29,-14,73
2020-02-19T22:05:56.516989,26,-11,73
2020-02-19T22:05:56.529651,30,-11,76
2020-02-19T22:05:56.542354,29,-9,79
2020-02-19T22:05:56.555029,27,-11,80
2020-02-19T22:05:56.567666,29,-10,82
2020-02-19T22:05:56.580393,29,-8,84
2020-02-19T22:05:56.593110,27,-10,85
2020-02-19T22:05:56.605790,26,-12,83
2020-02-19T22:05:56.618450,28,-14,82
2020-02-19T22:05:56.631287,29,-15,80
2020-02-19T22:05:56.643905,28,-14,79
2020-02-19T22:05:56.656556,28,-11,79
2020-02-19T22:05:56.669245,29,-9,78
2020-02-19T22:05:56.681920,29,-11,77
2020-02-19T22:05:56.694592,29,-10,76
2020-02-19T22:05:56.707274,29,-8,76
2020-02-19T22:05:56.719938,32,-12,75
2020-02-19T22:05:56.732612,30,-12,76
2020-02-19T22:05:56.745259,29,-8,76
2020-02-19T22:05:56.757955,30,-12,77
2020-02-19T22:05:56.770606,31,-11,75
2020-02-19T22:05:56.783292,31,-9,72
2020-02-19T22:05:56.795958,31,-10,72
2020-02-19T22:05:56.808654,33,-9,72
2020-02-19T22:05:56.821607,33,-9,72
2020-02-19T22:05:56.834267,32,-8,72
2020-02-19T22:05:56.846918,31,-6,73
2020-02-19T22:05:56.859614,30,-9,72
2020-02-19T22:05:56.873271,34,-12,70
2020-02-19T22:05:56.885986,33,-4,78
2020-02-19T22:05:56.898645,32,-6,73
2020-02-19T22:05:56.911495,33,-6,72
2020-02-19T22:05:56.924148,33,-7,70
2020-02-19T22:05:56.936834,35,-5,70
2020-02-19T22:05:56.949930,32,-2,71
2020-02-19T22:05:56.962567,31,0,71
2020-02-19T22:05:56.975195,31,-4,76
2020-02-19T22:05:56.987843,35,-2,77
2020-02-19T22:05:57.000513,33,-2,79
2020-02-19T22:05:57.013135,33,2,79
2020-02-19T22:05:57.025767,36,5,80
2020-02-19T22:05:57.038509,31,-4,86
2020-02-19T22:05:57.051436,30,-9,83
2020-02-19T22:05:57.064102,29,-4,78
2020-02-19T22:05:57.076774,25,8,84
2020-02-19T22:05:57.089434,25,1,86
2020-02-19T22:05:57.102112,30,-3,86
2020-02-19T22:05:57.114763,32,-5,87
2020-02-19T22:05:57.127450,26,-6,85
2020-02-19T22:05:57.140099,26,-1,81
2020-02-19T22:05:57.152777,25,-3,81
2020-02-19T22:05:57.165426,27,-4,80
2020-02-19T22:05:57.178120,27,-4,80
2020-02-19T22:05:57.190908,24,-1,80
2020-02-19T22:05:57.203610,27,-2,78
2020-02-19T22:05:57.216240,28,-3,77
2020-02-19T22:05:57.228928,27,-2,78
2020-02-19T22:05:57.241861,26,-4,77
2020-02-19T22:05:57.254538,24,-4,79
2020-02-19T22:05:57.267156,22,-3,81
2020-02-19T22:05:57.279823,22,-4,84
2020-02-19T22:05:57.292536,22,-5,82
2020-02-19T22:05:57.305225,23,-4,81
2020-02-19T22:05:57.317858,23,-4,79
2020-02-19T22:05:57.330564,25,-5,75
2020-02-19T22:05:57.343271,22,-8,65
2020-02-19T22:05:57.355949,24,-9,64
2020-02-19T22:05:57.368581,24,-8,62
2020-02-19T22:05:57.381407,25,-10,59
2020-02-19T22:05:57.394044,25,-12,59
2020-02-19T22:05:57.406688,26,-8,59
2020-02-19T22:05:57.419350,29,-11,60
2020-02-19T22:05:57.432044,29,-11,58
2020-02-19T22:05:57.444700,27,-11,64
2020-02-19T22:05:57.457387,27,-7,71
2020-02-19T22:05:57.470054,26,-9,68
2020-02-19T22:05:57.482741,25,-24,78
2020-02-19T22:05:57.495416,20,-2,82
2020-02-19T22:05:57.508108,27,-6,78
2020-02-19T22:05:57.520792,27,-11,81
2020-02-19T22:05:57.533467,28,-11,81
2020-02-19T22:05:57.546114,30,-13,77
2020-02-19T22:05:57.558801,32,-20,77
2020-02-19T22:05:57.571769,32,-19,71
2020-02-19T22:05:57.584438,34,-22,72
2020-02-19T22:05:57.597103,32,-20,69
2020-02-19T22:05:57.609826,33,-18,70
2020-02-19T22:05:57.622515,34,-17,71
2020-02-19T22:05:57.635179,36,-15,73
2020-02-19T22:05:57.647826,36,-14,77
2020-02-19T22:05:57.660538,38,-10,75
2020-02-19T22:05:57.673227,36,-9,75
2020-02-19T22:05:57.685885,38,-11,78
2020-02-19T22:05:57.698588,35,-7,79
2020-02-19T22:05:57.711446,35,-4,79
2020-02-19T22:05:57.724101,37,-3,76
2020-02-19T22:05:57.736780,39,-1,76
2020-02-19T22:05:57.749445,39,-4,75
2020-02-19T22:05:57.762138,38,-5,74
2020-02-19T22:05:57.774788,39,-5,72
2020-02-19T22:05:57.787477,39,-4,70
2020-02-19T22:05:57.800146,41,-4,67
2020-02-19T22:05:57.812857,43,-5,68
2020-02-19T22:05:57.825514,41,-8,65
2020-02-19T22:05:57.838214,42,-5,67
2020-02-19T22:05:57.851139,40,-6,66
2020-02-19T22:05:57.863830,42,-7,66
2020-02-19T22:05:57.876486,40,-7,68
2020-02-19T22:05:57.889305,41,-3,67
2020-02-19T22:05:57.902009,44,-8,67
2020-02-19T22:05:57.914697,43,-7,66
2020-02-19T22:05:57.927354,43,-7,67
2020-02-19T22:05:57.940132,42,-4,67
2020-02-19T22:05:57.953649,42,-6,65
2020-02-19T22:05:57.966362,42,-7,66
2020-02-19T22:05:57.979130,43,-9,66
2020-02-19T22:05:57.991837,44,-9,65
2020-02-19T22:05:58.004503,42,-6,67
2020-02-19T22:05:58.017192,42,-1,68
2020-02-19T22:05:58.029829,42,-4,71
2020-02-19T22:05:58.042517,41,-7,75
2020-02-19T22:05:58.055167,41,-7,73
2020-02-19T22:05:58.067840,42,-10,69
2020-02-19T22:05:58.080489,43,-12,69
2020-02-19T22:05:58.093197,42,-16,63
2020-02-19T22:05:58.105857,42,-17,63
2020-02-19T22:05:58.118532,42,-16,61
2020-02-19T22:05:58.131506,40,-15,66
2020-02-19T22:05:58.144201,38,-14,70
2020-02-19T22:05:58.156934,40,-9,69
2020-02-19T22:05:58.169633,38,-15,73
2020-02-19T22:05:58.182338,38,-20,72
2020-02-19T22:05:58.195039,37,-36,65
2020-02-19T22:05:58.207691,37,-34,65
2020-02-19T22:05:58.220400,38,-37,69
2020-02-19T22:05:58.233089,41,-12,64
2020-02-19T22:05:58.245725,36,-1,86
2020-02-19T22:05:58.258376,28,8,94
2020-02-19T22:05:58.271181,28,-9,86
2020-02-19T22:05:58.283827,30,-10,78
2020-02-19T22:05:58.296525,29,-19,62
2020-02-19T22:05:58.309187,28,1,64
2020-02-19T22:05:58.321857,23,2,75
2020-02-19T22:05:58.334474,31,14,85
2020-02-19T22:05:58.347155,23,0,86
2020-02-19T22:05:58.359808,15,5,81
2020-02-19T22:05:58.372567,16,2,83
2020-02-19T22:05:58.385192,27,2,79
2020-02-19T22:05:58.397873,30,4,80
2020-02-19T22:05:58.410527,25,2,81
2020-02-19T22:05:58.423194,26,3,79
2020-02-19T22:05:58.435823,27,5,76
2020-02-19T22:05:58.448495,26,11,74
2020-02-19T22:05:58.461495,25,6,73
2020-02-19T22:05:58.474155,20,0,69
2020-02-19T22:05:58.486769,23,0,69
2020-02-19T22:05:58.499463,24,7,69
2020-02-19T22:05:58.512145,26,7,68
2020-02-19T22:05:58.524763,25,5,68
2020-02-19T22:05:58.537397,25,5,71
2020-02-19T22:05:58.550091,27,6,77
2020-02-19T22:05:58.562775,27,9,85
2020-02-19T22:05:58.575441,26,9,86
2020-02-19T22:05:58.588077,26,5,85
2020-02-19T22:05:58.600808,25,6,80
2020-02-19T22:05:58.613465,27,5,79
2020-02-19T22:05:58.626131,23,0,77
2020-02-19T22:05:58.638770,21,-2,74
2020-02-19T22:05:58.651582,23,-5,69
2020-02-19T22:05:58.664245,25,-4,70
2020-02-19T22:05:58.676937,33,-8,71
2020-02-19T22:05:58.689607,35,-4,71
2020-02-19T22:05:58.702287,39,-4,76
2020-02-19T22:05:58.714951,38,-5,71
2020-02-19T22:05:58.727635,32,-7,69
2020-02-19T22:05:58.740314,26,-1,66
2020-02-19T22:05:58.752997,22,-1,65
2020-02-19T22:05:58.765618,24,-7,61
2020-02-19T22:05:58.778294,24,-8,63
2020-02-19T22:05:58.791239,31,-12,65
2020-02-19T22:05:58.803926,34,-9,67
2020-02-19T22:05:58.816669,37,-8,70
2020-02-19T22:05:58.829402,33,-6,71
2020-02-19T22:05:58.842091,29,-7,73
2020-02-19T22:05:58.854783,24,-10,73
2020-02-19T22:05:58.867385,26,-12,75
2020-02-19T22:05:58.880063,26,-13,76
2020-02-19T22:05:58.892766,27,-12,76
2020-02-19T22:05:58.905460,28,-12,79
2020-02-19T22:05:58.918114,30,-11,80
2020-02-19T22:05:58.930782,29,-10,79
2020-02-19T22:05:58.943434,27,-11,83
2020-02-19T22:05:58.956117,29,-9,82
2020-02-19T22:05:58.968759,27,-10,81
2020-02-19T22:05:58.981569,26,-10,79
2020-02-19T22:05:58.994225,25,-9,82
2020-02-19T22:05:59.006921,24,-8,82
2020-02-19T22:05:59.019553,28,-11,84
2020-02-19T22:05:59.033142,27,-8,84
2020-02-19T22:05:59.045832,28,-8,82
2020-02-19T22:05:59.058457,30,-6,82
2020-02-19T22:05:59.071466,30,-7,82
2020-02-19T22:05:59.084126,29,-6,78
2020-02-19T22:05:59.096837,29,-6,74
2020-02-19T22:05:59.109528,30,-7,71
2020-02-19T22:05:59.122214,30,-7,71
2020-02-19T22:05:59.134845,32,-8,71
2020-02-19T22:05:59.147542,29,-5,69
2020-02-19T22:05:59.160213,32,-13,70
2020-02-19T22:05:59.172897,30,-10,70
2020-02-19T22:05:59.185530,32,-9,72
2020-02-19T22:05:59.198226,32,-7,72
2020-02-19T22:05:59.211172,31,-7,73
2020-02-19T22:05:59.223864,31,-8,73
2020-02-19T22:05:59.236503,33,-6,76
2020-02-19T22:05:59.249341,31,-4,74
2020-02-19T22:05:59.262118,31,0,75
2020-02-19T22:05:59.274763,31,-1,76
2020-02-19T22:05:59.287350,35,3,78
2020-02-19T22:05:59.300008,30,9,73
2020-02-19T22:05:59.312711,29,7,71
2020-02-19T22:05:59.325370,38,6,71
2020-02-19T22:05:59.337997,33,7,83
2020-02-19T22:05:59.350878,39,8,79
2020-02-19T22:05:59.363578,31,-3,86
2020-02-19T22:05:59.376248,30,2,80
2020-02-19T22:05:59.388898,25,-9,82
2020-02-19T22:05:59.401690,25,1,80
2020-02-19T22:05:59.414349,26,-2,81
2020-02-19T22:05:59.427037,28,-1,80
2020-02-19T22:05:59.439684,29,1,83
2020-02-19T22:05:59.452339,29,3,81
2020-02-19T22:05:59.464976,30,2,84
2020-02-19T22:05:59.477662,28,-3,84
2020-02-19T22:05:59.490431,23,-2,87
2020-02-19T22:05:59.503043,20,0,85
2020-02-19T22:05:59.515681,23,-2,83
2020-02-19T22:05:59.528324,27,-1,81
2020-02-19T22:05:59.541263,23,1,79
2020-02-19T22:05:59.553932,22,1,79
2020-02-19T22:05:59.566566,23,3,78
2020-02-19T22:05:59.579349,23,-1,75
2020-02-19T22:05:59.592030,20,1,73
2020-02-19T22:05:59.604685,18,0,71
2020-02-19T22:05:59.617330,21,0,72
2020-02-19T22:05:59.630038,19,-2,73
2020-02-19T22:05:59.642732,21,-2,74
2020-02-19T22:05:59.655408,23,-4,74
2020-02-19T22:05:59.668053,22,-6,74
2020-02-19T22:05:59.680889,22,-2,71
2020-02-19T22:05:59.693589,19,-7,69
2020-02-19T22:05:59.706373,20,-11,71
2020-02-19T22:05:59.719143,20,-12,70
2020-02-19T22:05:59.731855,21,-10,74
2020-02-19T22:05:59.744505,20,-11,76
2020-02-19T22:05:59.757190,21,-14,80
2020-02-19T22:05:59.769813,21,-13,82
2020-02-19T22:05:59.782516,25,-14,78
2020-02-19T22:05:59.795159,25,-12,79
2020-02-19T22:05:59.807860,26,-14,76
2020-02-19T22:05:59.820506,23,-9,81
2020-02-19T22:05:59.833197,26,-9,81
2020-02-19T22:05:59.845809,25,-10,79
2020-02-19T22:05:59.858481,24,-8,77
2020-02-19T22:05:59.871444,28,-10,74
2020-02-19T22:05:59.884134,29,-12,76
2020-02-19T22:05:59.896782,31,-14,77
2020-02-19T22:05:59.909478,32,-14,77
2020-02-19T22:05:59.922145,34,-20,78
2020-02-19T22:05:59.934848,34,-13,74
2020-02-19T22:05:59.947494,27,-17,75
2020-02-19T22:05:59.960209,37,-26,73
2020-02-19T22:05:59.972911,32,-15,71
2020-02-19T22:05:59.985570,38,-18,70
2020-02-19T22:05:59.998225,40,-11,68
2020-02-19T22:06:00.011056,41,-12,70
2020-02-19T22:06:00.023705,37,-11,69
2020-02-19T22:06:00.036381,37,-10,69
2020-02-19T22:06:00.049134,41,-11,68
2020-02-19T22:06:00.061833,41,-8,68
2020-02-19T22:06:00.074477,39,-13,67
2020-02-19T22:06:00.087385,42,-7,68
2020-02-19T22:06:00.100070,43,-19,67
2020-02-19T22:06:00.113619,42,-14,65
2020-02-19T22:06:00.126255,42,-10,67
2020-02-19T22:06:00.138899,44,-12,65
2020-02-19T22:06:00.151859,42,-10,65
2020-02-19T22:06:00.164536,42,-11,66
2020-02-19T22:06:00.177190,42,-12,65
2020-02-19T22:06:00.189893,45,-11,65
2020-02-19T22:06:00.202593,42,-9,64
2020-02-19T22:06:00.215295,45,-9,64
2020-02-19T22:06:00.227950,43,-4,67
2020-02-19T22:06:00.240838,42,-5,72
2020-02-19T22:06:00.253530,41,-10,73
2020-02-19T22:06:00.266210,40,-8,72
2020-02-19T22:06:00.278866,42,-10,73
2020-02-19T22:06:00.291667,41,-8,72
2020-02-19T22:06:00.304317,41,-11,72
2020-02-19T22:06:00.317008,41,-13,71
2020-02-19T22:06:00.329674,41,-13,72
2020-02-19T22:06:00.342292,41,-15,68
2020-02-19T22:06:00.354947,38,-18,67
2020-02-19T22:06:00.367727,40,-22,67
2020-02-19T22:06:00.380406,38,-23,67
2020-02-19T22:06:00.393093,38,-22,68
2020-02-19T22:06:00.405746,37,-19,70
2020-02-19T22:06:00.418450,39,-31,73
2020-02-19T22:06:00.431423,39,-25,76
2020-02-19T22:06:00.444105,38,-3,73
2020-02-19T22:06:00.456749,34,15,88
2020-02-19T22:06:00.469435,24,0,111
2020-02-19T22:06:00.482146,29,-5,88
2020-02-19T22:06:00.494822,34,-9,70
2020-02-19T22:06:00.507481,31,-8,64
2020-02-19T22:06:00.520179,25,-30,61
2020-02-19T22:06:00.532888,28,-13,56
2020-02-19T22:06:00.545571,40,-9,67
2020-02-19T22:06:00.558210,44,8,63
2020-02-19T22:06:00.571016,28,-8,69
2020-02-19T22:06:00.583662,23,-10,79
2020-02-19T22:06:00.596460,23,-4,81
2020-02-19T22:06:00.609196,19,1,91
2020-02-19T22:06:00.621855,17,6,85
2020-02-19T22:06:00.634508,14,11,81
2020-02-19T22:06:00.647190,17,16,80
2020-02-19T22:06:00.659835,21,11,78
2020-02-19T22:06:00.672487,19,10,77
2020-02-19T22:06:00.685122,24,6,81
2020-02-19T22:06:00.697800,32,8,79
2020-02-19T22:06:00.710455,30,3,77
2020-02-19T22:06:00.723146,30,-2,69
2020-02-19T22:06:00.735786,25,-2,68
2020-02-19T22:06:00.748465,23,6,70
2020-02-19T22:06:00.761346,20,9,73
2020-02-19T22:06:00.773982,20,6,75
2020-02-19T22:06:00.786604,20,3,82
2020-02-19T22:06:00.799362,23,-4,85
2020-02-19T22:06:00.812122,26,1,92
2020-02-19T22:06:00.824815,25,8,91
2020-02-19T22:06:00.837427,29,8,84
2020-02-19T22:06:00.850142,32,-1,82
2020-02-19T22:06:00.862833,31,5,72
2020-02-19T22:06:00.875501,32,-8,74
2020-02-19T22:06:00.888137,28,-8,71
2020-02-19T22:06:00.900799,23,-1,70
2020-02-19T22:06:00.913439,27,1,67
2020-02-19T22:06:00.926123,26,-5,65
2020-02-19T22:06:00.938782,29,-6,62
2020-02-19T22:06:00.951610,31,-4,63
2020-02-19T22:06:00.964236,31,-2,62
2020-02-19T22:06:00.976882,36,-4,60
2020-02-19T22:06:00.989546,35,-8,61
2020-02-19T22:06:01.002241,31,-10,63
2020-02-19T22:06:01.014868,25,-6,64
2020-02-19T22:06:01.027513,25,-7,65
2020-02-19T22:06:01.040184,26,-12,66
2020-02-19T22:06:01.052857,26,-14,67
2020-02-19T22:06:01.065527,36,-13,66
2020-02-19T22:06:01.078246,37,-14,63
2020-02-19T22:06:01.091196,28,-10,69
2020-02-19T22:06:01.103870,24,-17,66
2020-02-19T22:06:01.116530,22,-16,72
2020-02-19T22:06:01.133599,21,-12,83
2020-02-19T22:06:01.146748,24,-9,88
2020-02-19T22:06:01.159482,26,-10,88
2020-02-19T22:06:01.172189,28,-9,91
2020-02-19T22:06:01.184859,27,-7,95
2020-02-19T22:06:01.198487,26,-5,96
2020-02-19T22:06:01.211496,25,-7,97
2020-02-19T22:06:01.224199,24,-8,98
2020-02-19T22:06:01.236809,24,-4,94
2020-02-19T22:06:01.249485,23,-5,92
2020-02-19T22:06:01.262165,23,-9,89
2020-02-19T22:06:01.274803,27,-10,76
2020-02-19T22:06:01.287432,30,-10,72
2020-02-19T22:06:01.300140,30,-10,72
2020-02-19T22:06:01.312857,32,-8,70
2020-02-19T22:06:01.325543,30,-6,68
2020-02-19T22:06:01.338174,30,-8,67
2020-02-19T22:06:01.350829,30,-8,69
2020-02-19T22:06:01.363485,28,-9,74
2020-02-19T22:06:01.376168,27,-7,73
2020-02-19T22:06:01.388767,28,-11,76
2020-02-19T22:06:01.401731,29,-8,77
2020-02-19T22:06:01.414401,32,-6,78
2020-02-19T22:06:01.427079,31,-6,77
2020-02-19T22:06:01.439730,30,-3,81
2020-02-19T22:06:01.452527,32,-1,74
2020-02-19T22:06:01.465199,32,-2,73
2020-02-19T22:06:01.477873,31,-4,71
2020-02-19T22:06:01.490503,30,1,72
2020-02-19T22:06:01.503175,27,7,72
2020-02-19T22:06:01.515781,31,1,75
2020-02-19T22:06:01.528422,29,2,74
2020-02-19T22:06:01.541384,33,11,80
2020-02-19T22:06:01.554035,31,6,80
2020-02-19T22:06:01.566647,33,3,81
2020-02-19T22:06:01.579338,23,6,81
2020-02-19T22:06:01.592023,26,-11,85
2020-02-19T22:06:01.604612,34,23,85
2020-02-19T22:06:01.617268,19,2,87
2020-02-19T22:06:01.629988,22,-1,88
2020-02-19T22:06:01.642682,24,-2,87
2020-02-19T22:06:01.655348,27,-2,89
2020-02-19T22:06:01.668104,27,-2,84
2020-02-19T22:06:01.680889,26,0,81
2020-02-19T22:06:01.693566,24,4,79
2020-02-19T22:06:01.706211,21,3,77
2020-02-19T22:06:01.718850,20,2,77
2020-02-19T22:06:01.731680,22,-2,76
2020-02-19T22:06:01.744320,24,-5,77
2020-02-19T22:06:01.756996,23,-2,80
2020-02-19T22:06:01.769631,21,-3,79
2020-02-19T22:06:01.782316,23,0,78
2020-02-19T22:06:01.794953,20,-2,72
2020-02-19T22:06:01.807638,18,-2,72
2020-02-19T22:06:01.820323,19,-3,68
2020-02-19T22:06:01.833035,19,-4,69
2020-02-19T22:06:01.845649,21,-6,72
2020-02-19T22:06:01.858297,19,-5,73
2020-02-19T22:06:01.871255,20,-5,72
2020-02-19T22:06:01.884034,21,-9,67
2020-02-19T22:06:01.896701,21,-12,66
2020-02-19T22:06:01.909406,22,-11,61
2020-02-19T22:06:01.922089,23,-10,63
2020-02-19T22:06:01.934722,24,-8,71
2020-02-19T22:06:01.947395,23,-9,76
2020-02-19T22:06:01.960096,20,-6,78
2020-02-19T22:06:01.972787,21,-13,82
2020-02-19T22:06:01.985464,19,-10,85
2020-02-19T22:06:01.998124,21,-8,83
2020-02-19T22:06:02.010789,24,-11,83
2020-02-19T22:06:02.023468,22,-13,80
2020-02-19T22:06:02.036166,24,-11,79
2020-02-19T22:06:02.048821,25,-11,83
2020-02-19T22:06:02.061637,29,-13,80
2020-02-19T22:06:02.074284,28,-17,79
2020-02-19T22:06:02.086968,30,-19,78
2020-02-19T22:06:02.099657,32,-13,75
2020-02-19T22:06:02.112368,27,-19,72
2020-02-19T22:06:02.125032,38,-18,75
2020-02-19T22:06:02.137706,30,-13,76
2020-02-19T22:06:02.150384,33,-10,71
2020-02-19T22:06:02.163087,33,-6,75
2020-02-19T22:06:02.175741,32,-4,76
2020-02-19T22:06:02.188399,36,-16,75
2020-02-19T22:06:02.201379,39,-12,76
2020-02-19T22:06:02.214078,39,-8,75
2020-02-19T22:06:02.226704,35,-8,75
2020-02-19T22:06:02.239366,35,-10,73
2020-02-19T22:06:02.252075,37,-6,70
2020-02-19T22:06:02.264764,38,-8,70
2020-02-19T22:06:02.278220,37,-10,71
2020-02-19T22:06:02.291040,39,-8,69
2020-02-19T22:06:02.303705,39,-8,69
2020-02-19T22:06:02.316408,40,-7,67
2020-02-19T22:06:02.329249,39,-7,70
2020-02-19T22:06:02.341950,39,-5,72
2020-02-19T22:06:02.354581,41,-16,69
2020-02-19T22:06:02.367277,37,-2,70
2020-02-19T22:06:02.379949,41,-7,69
2020-02-19T22:06:02.392642,40,-9,69
2020-02-19T22:06:02.405275,41,-11,68
2020-02-19T22:06:02.417974,40,-11,67
2020-02-19T22:06:02.430707,40,-10,68
2020-02-19T22:06:02.443327,41,-9,68
2020-02-19T22:06:02.455975,40,-10,70
2020-02-19T22:06:02.468663,41,-5,72
2020-02-19T22:06:02.481628,40,-3,71
2020-02-19T22:06:02.494298,40,-7,70
2020-02-19T22:06:02.506930,41,-9,68
2020-02-19T22:06:02.519651,41,-13,65
2020-02-19T22:06:02.532366,41,-15,67
2020-02-19T22:06:02.545129,40,-16,64
2020-02-19T22:06:02.557773,38,-22,67
2020-02-19T22:06:02.570487,38,-20,70
2020-02-19T22:06:02.583200,41,-17,68
2020-02-19T22:06:02.595877,42,-21,69
2020-02-19T22:06:02.608526,39,-20,67
